filename, A, Am, B, B7, Bm, C, D, D7, Dm, E, Em, F, G
A_g280_jpg.rf.8ea51c207dae6d2abf09996d6a607d31.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D4_Augmented_0_1101_jpeg_jpg.rf.8e96c08c93543f541868336991fe1b36.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
D7_g2195_jpg.rf.8d49f2dd159e6e58a0cf1e23eee2b61d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
F6_Augmented_0_4133_jpeg_jpg.rf.8ead081328234cbf324a44ad78c69606.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
E5_Augmented_0_5840_jpeg_jpg.rf.8d7015766b5bdb6560a473d965aa4cf2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
G7_Augmented_0_7143_jpeg_jpg.rf.8e8c3d9e4bde15478058b401483665eb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
B7_g2157_jpg.rf.8ee7d2933506382405b2d6b44b22872a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
G_g1146_jpg.rf.8d606e34b1eaa654532056a498708add.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
E4_Augmented_0_6252_jpeg_jpg.rf.8ed0004db25be0e6dad4f4c84dad672a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
A5_Augmented_0_1903_jpeg_jpg.rf.8d97a12dd73ab60edb6b9e7f95e8e95c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D2_Augmented_0_7839_jpeg_jpg.rf.8ee714dbb24cdf686ac77b97edf6de9c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
C_g167_jpg.rf.8ec83fd6b558693736e88969ddfab219.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
F8_Augmented_0_4396_jpeg_jpg.rf.8fd965fc9497e18ff4718d4733b06697.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
C8_Augmented_0_315_jpeg_jpg.rf.8ff9b9d9ae200770eff2e4fdb40dab6c.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Dm_g1127_jpg.rf.8f48baff49d2b05a09961ded7f8e52e6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Dm_g1143_jpg.rf.8ed9d39da5feec384dafd99bb5addc83.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
D7_g113_jpg.rf.8f78f41c68958b85ee3151b5f4ab2acc.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
E9_Augmented_0_8623_jpeg_jpg.rf.8ed47037b833c7b402af686cbe6fa985.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
A5_Augmented_0_1340_jpeg_jpg.rf.8dfdc4ba8ed4b5c52ff12094bea67e67.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D5_Augmented_0_5951_jpeg_jpg.rf.900086ce149c5b99c8591064b14015fc.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
F119_jpg.rf.8f56d2dee35b9f2377d54ddde539b167.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
F8_Augmented_0_3989_jpeg_jpg.rf.8fd3250c20bd4db9ded496561064271f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
E3_Augmented_0_8938_jpeg_jpg.rf.8f16869a16a39d44e027510251242bdb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
B6_Augmented_0_5626_jpeg_jpg.rf.8f9daa928329a932e7e53587181439a2.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A4_Augmented_0_7395_jpeg_jpg.rf.8fba4d435440846be30df38e0a14b608.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A7_Augmented_0_9278_jpeg_jpg.rf.8ffc8d140ee5fb0a22e35c2b124333a5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Dm_g1135_jpg.rf.900f122ba9fe2e68899dfe1ea9178e9c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
D7_g221_jpg.rf.8e1929500f6bbf2297c4d1604d11a05d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
B7_g265_jpg.rf.8f3b8c3523d1c63f1d298e2255f96aae.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
A3_Augmented_0_7045_jpeg_jpg.rf.9032f7dfcae62720b8aaa6d715afb0b9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
F_g243_jpg.rf.902f0633dcd7bc20430ef68901e69834.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Am_g221_jpg.rf.902055a3979cc8713b99f6de423237a0.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C10_Augmented_0_1928_jpeg_jpg.rf.90201a376a656a1b21f97326ba7ac40f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Dm_g252_jpg.rf.90a040032a1bd10c1db2ade4fb7c5570.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
B5_Augmented_0_3719_jpeg_jpg.rf.9042d44a4258ad8f2612900ee8f45f42.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B4_Augmented_0_4950_jpeg_jpg.rf.91289c4b04f16482bc0b3f00d0d696f0.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A3_Augmented_0_1600_jpeg_jpg.rf.90499d33006b1a4ae675fd6edee065bf.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C_g147_jpg.rf.9056da04ddc9f6d95e19d4dc73cd4952.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
B2_Augmented_0_5448_jpeg_jpg.rf.91002c4a7fa8ca885362d0ce541ccede.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A6_Augmented_0_1828_jpeg_jpg.rf.90d9a9c0aa232bc8f2d7dee47f0e0cb6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
F_g256_jpg.rf.91a7d3e3c59943ba0f082b76ed3f0231.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
F3_Augmented_0_9141_jpeg_jpg.rf.90c2d3edd929de939417879437acc180.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
B4_jpg.rf.90e8fbd1ce8eacd1906d4a9b4c5b7f29.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A8_Augmented_0_8773_jpeg_jpg.rf.90d8b7088e5e3aea1ed13a6ae17f6563.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C10_Augmented_0_6430_jpeg_jpg.rf.91889b00af37ab646d9680169d0584d0.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
F99_jpg.rf.911715dcb4b8ad38a5bec4534e4c2706.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
D8_Augmented_0_5851_jpeg_jpg.rf.914334aff31a869b08e3b7649d83794d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
D2_Augmented_0_6955_jpeg_jpg.rf.918e57e3b6652793d9bea70bcf202183.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
D_g177_jpg.rf.913cd1d08a77407aa9131041474380ae.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
F6_Augmented_0_1351_jpeg_jpg.rf.90fe8e9401199c4f5896bfe6e5ed7b58.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Dm_g1161_jpg.rf.90b9e07bb110b8c55cf340d4c6f27c8b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
A_g112_jpg.rf.90a52564be99492e9519c841b20f0a30.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C9_Augmented_0_703_jpeg_jpg.rf.8ef7620b76c5817d067ad3c2eb4df983.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
C3_Augmented_0_4904_jpeg_jpg.rf.912c8d85c573b05032610e2125074051.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
G7_Augmented_0_5118_jpeg_jpg.rf.900aeb1940edd576e303716d9b74bf39.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Bm_g260_jpg.rf.90e7df9c94d241678c3c3e5ba6d4a401.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
F8_Augmented_0_5885_jpeg_jpg.rf.91ae7c99f793857af108dbd7387bd763.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
A2_Augmented_0_7368_jpeg_jpg.rf.91b33b88e506cdfa1387b8de69739b3e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D2_Augmented_0_844_jpeg_jpg.rf.91bc4c1fc537cdc9c7f7481a7b1a99c7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
E3_Augmented_0_3490_jpeg_jpg.rf.91d58c7a26a36cba7f9c818ea2637fca.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
C3_Augmented_0_3588_jpeg_jpg.rf.91d67c74cd07c4b67ad88ff6992ae10e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
A7_Augmented_0_8243_jpeg_jpg.rf.929d83eaf9207f8bc5fcdb041db4ed27.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C_g112_jpg.rf.92b18f84b5748d6f54956a139d927efb.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
D4_Augmented_0_8010_jpeg_jpg.rf.92d3a1f136e3b2fcac66e0d24a96f608.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
G10_Augmented_0_2497_jpeg_jpg.rf.92d781dbe8974224ec3f3d8b69953fa4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
E9_Augmented_0_4477_jpeg_jpg.rf.91f3354af0ecb73da7bce6871255c958.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Em_g257_jpg.rf.926df0178d7e1a17ac1b4feb849ad909.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
C5_Augmented_0_5073_jpeg_jpg.rf.924a0faccd3fa07db9658cc3f4e6555a.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
A8_Augmented_0_8270_jpeg_jpg.rf.930e13e60b23636c3a7b59fe64f2728a.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C7_Augmented_0_6706_jpeg_jpg.rf.92e0a73450a087b6388038d188a711f2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
C8_Augmented_0_4779_jpeg_jpg.rf.91f556152e96f17d8fd5d783ef55104e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Em_g182_jpg.rf.92cc8fed522bfff57a512bdf83339d9b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
D_g2197_jpg.rf.91dabe3e8333825ce6a757be9008bdfe.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
C6_Augmented_0_6666_jpeg_jpg.rf.925e727006d921acb5ca610b39133989.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
F4_Augmented_0_8678_jpeg_jpg.rf.91fe09c4790af57bbda646bf77323256.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
G4_Augmented_0_6216_jpeg_jpg.rf.935262d084114fb524e73dedfc5bd770.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
C1_Augmented_0_495_jpeg_jpg.rf.931df66304c2620b15f8d0ec00b80ac4.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
F37_jpg.rf.9245a74e4888ac2d64da502d53a55a63.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
A5_Augmented_0_275_jpeg_jpg.rf.91bdd2cc565d0dcc783a2443b90034ca.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B6_Augmented_0_1594_jpeg_jpg.rf.9353abd8bc0620c56e0a9088b7f321b1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Em_g1169_jpg.rf.937b55fbbbb7dc957662a2a3c391ae5a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
C10_Augmented_0_9052_jpeg_jpg.rf.92172f9dec6a8aa10fa6a72aa06d7dd7.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
G10_Augmented_0_3280_jpeg_jpg.rf.935a25fb162cd2d88a067da385a431c5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
E5_Augmented_0_232_jpeg_jpg.rf.930e980a15e6d769cd288b6457f72477.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Em_g138_jpg.rf.91d76ec07c87ededf55a8534e610af1b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
F117_jpg.rf.93455bcdac585a1bb42c1032e5e74b6f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Dm_g173_jpg.rf.939722bcbba936797db1e34e20530b99.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
G6_Augmented_0_4528_jpeg_jpg.rf.919819d11c40a6a1f37d509d7fa09388.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
B2_Augmented_0_7187_jpeg_jpg.rf.93c2591faaf1577410d6f0ab2703fe29.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B4_Augmented_0_6690_jpeg_jpg.rf.93a186d58c7d4a11d98d16a6e064012f.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Em_g274_jpg.rf.93ba80c5512bb7ea7c2da06b9b1f08f4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Am_g1127_jpg.rf.93a0a51ecee1cac73f5ec2cc85709c46.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D7_Augmented_0_3929_jpeg_jpg.rf.93dbca0647aad58360b7661e3e4a243c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
C6_Augmented_0_3544_jpeg_jpg.rf.94ddddd1acc7ebd3abf09bfe219082db.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
G_g2105_jpg.rf.94bff444d67d828d242a5fdb464907f4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
E4_Augmented_0_5593_jpeg_jpg.rf.94c4a081b654bdc131da0143d4454277.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
F3_Augmented_0_4552_jpeg_jpg.rf.94ca3f59ee84c6b0e06bfe0cc38fd559.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Bm_g2130_jpg.rf.95587aa88a20e432b99f9190864f4832.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
A7_Augmented_0_3930_jpeg_jpg.rf.93cfe901d1495a17efe3113947957514.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E4_Augmented_0_952_jpeg_jpg.rf.93f34b7711b191e101726aec491f7afd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
F4_Augmented_0_6307_jpeg_jpg.rf.94d9b0bd3f6bfc89f5d48a354eae9277.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Dm_g211_jpg.rf.93cbfc7cfa5216bf29ad05b0f76451fd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Dm_g1100_jpg.rf.93f743a3ccd4a7cc251abb771acbf11b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
A8_Augmented_0_2048_jpeg_jpg.rf.93d65ae048dd1f0f428795decfdf170a.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B7_g2126_jpg.rf.93d37526bd71356e063c93b06c6172ed.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
D7_g278_jpg.rf.952fc5ee1183ad608a5b4e180db53370.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
E8_Augmented_0_8079_jpeg_jpg.rf.93989e2c3c14ef3faa1627f0334557f3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Bm_g284_jpg.rf.94d2ea34444a14937b54dd21f0ab225e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
A7_Augmented_0_3018_jpeg_jpg.rf.943f927158c1da80eaabf0f6c096e614.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E7_Augmented_0_4076_jpeg_jpg.rf.9408771ccda8abf819f80598090c86a8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
D_g153_jpg.rf.956674be177d965bea6e6ee6b374d74d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
B7_g2167_jpg.rf.955abab4044d020b7ec6406913adac5f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
C6_Augmented_0_941_jpeg_jpg.rf.95761bc84ae2551aabdcfcf599d1c229.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
E4_Augmented_0_6151_jpeg_jpg.rf.945e094aaf53af3247235c39f635a3d9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
C3_Augmented_0_827_jpeg_jpg.rf.948249f51b6ae0b759011654eb9f7496.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
B8_Augmented_0_8880_jpeg_jpg.rf.94d9a68c4de154be7836c77ed735ff3b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D1_Augmented_0_8218_jpeg_jpg.rf.9578ddfb8ed7e9eace8b5b3e7939985d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
F4_Augmented_0_9955_jpeg_jpg.rf.9577c2b9bdac4c9b844c06bd5846f332.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
C_g291_jpg.rf.95d4d27e1896151455fdb7f1445204ad.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
D10_Augmented_0_6305_jpeg_jpg.rf.95c6646b63c6b9e4a3a47e51db477b52.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
F9_Augmented_0_9614_jpeg_jpg.rf.95a2efdd9da3366d25245c959d07e3d9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
C_g2116_jpg.rf.95bb1306010a3cfdc140dc4370fa30fd.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
B2_Augmented_0_9156_jpeg_jpg.rf.96441f602cdf65c533d06e86d22f3b8d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
G1_Augmented_0_2175_jpeg_jpg.rf.95c9fe4d2c54ece283b8a943bac9fd75.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
D_g2214_jpg.rf.96a5e7da0953847279b1930838f74f11.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
B1_Augmented_0_9331_jpeg_jpg.rf.96981336a06520f79ef945f233ddaa99.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E7_Augmented_0_655_jpeg_jpg.rf.95a6556c590c0ca0127f2d14ca1439f6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Dm_g165_jpg.rf.9624f32f0e46e4e44ecb350f2a4166aa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Em_g1165_jpg.rf.9692fb7f74652c33592a3134d49f850f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
D10_Augmented_0_6562_jpeg_jpg.rf.97310afd149f3676a039757e4c83658c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
B6_Augmented_0_8454_jpeg_jpg.rf.9692eda28f79e4a6c9d26a5b1236fe7f.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B7_g253_jpg.rf.971cf983c61bd7df20beec525e58df4d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
E8_Augmented_0_4597_jpeg_jpg.rf.96b0f8f773602197480191e282fe061b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
A_g2129_jpg.rf.96f84f672f496fdf037532c776432715.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
A_g1119_jpg.rf.9609ee109fb8106c2bf2f54956bb4ed5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bm_g2117_jpg.rf.97227029ee888dcad7d28bed497b62f7.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
F2_Augmented_0_1573_jpeg_jpg.rf.96b55c11a29e1a733e40c114cc5379f7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
F77_jpg.rf.97173387a69075d221c6e0abc396382e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
C_g1100_jpg.rf.964031d35cf7a9b5c5d537d3b0b3c7ce.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
B4_Augmented_0_9852_jpeg_jpg.rf.97056fba7df4e03242a0ce48ddd39a82.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E8_Augmented_0_1144_jpeg_jpg.rf.96c60cea930a4f54e0ffe1441437b239.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
F_g2203_jpg.rf.97770ad910f09729be523e06d0127b74.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
F6_Augmented_0_4590_jpeg_jpg.rf.968903a4da8ac6ecd3f563c89bc3e27c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
D1_Augmented_0_2711_jpeg_jpg.rf.97856765e087d63306b4dbced1dd0dc5.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
A10_Augmented_0_1666_jpeg_jpg.rf.978d7c77b13adc2107f19068984676e9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D2_Augmented_0_1840_jpeg_jpg.rf.975e5adad3c4a4f047606fc7c3e98d83.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
D3_Augmented_0_880_jpeg_jpg.rf.978954038cf5999a2f1de6056d54fa1f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
E3_Augmented_0_8054_jpeg_jpg.rf.976e9c7fd15c5cc10b82944cfd592e2a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
F15_jpg.rf.976691345aa389a2fdc7a12ab47da950.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
B1_Augmented_0_8885_jpeg_jpg.rf.979a729ab026d8ad7d403c1541150706.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C1_Augmented_0_2992_jpeg_jpg.rf.974792400f3e6672706e8223147f5911.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
F_g223_jpg.rf.97e2798ce434c7bde86bbc21a0539b46.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
A4_Augmented_0_228_jpeg_jpg.rf.97d44553790eb74fc873a557d0132b6b.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E7_Augmented_0_5095_jpeg_jpg.rf.97969596ef53dc0f8ddb0ce654f1d4a1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
B6_Augmented_0_6981_jpeg_jpg.rf.97d3d7bdd054987344c0237ff6fa1d44.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
F26_jpg.rf.97d9e13a38f94f1070cb397db6bcc7c8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
D6_Augmented_0_4056_jpeg_jpg.rf.963b779b800527c89c9ddd49374b40cd.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
D2_Augmented_0_5698_jpeg_jpg.rf.982661354b01596f60837e3e86a1060a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
F_g2177_jpg.rf.9614dd48b88aa2c83aa44541548e45b6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
B9_Augmented_0_3898_jpeg_jpg.rf.981ae5b1b58fe89cc024ad7278837325.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
F_g263_jpg.rf.97a6f5d7b3f97555bbb41572fef542e2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
C_g2114_jpg.rf.97e411ae41627768db39c87fce4e36f9.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
E9_Augmented_0_6686_jpeg_jpg.rf.985a2052b2e35555babb618d53bec920.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
C6_Augmented_0_6975_jpeg_jpg.rf.981be46a7f985e01a51f63aa8ba38c83.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
